text_id,text,hate
t_davidson_5695,@artiequitter fuck 'em if they can't take a joke! liberal pussies only think jokes about sarah palin &amp; daughters are funny.,2
t_davidson_5696,@aschops absolutely agree with that statement. It's just so amusing how angry it makes all these teabagger scumbags. That alone is worth it.,2
t_davidson_5697,@asdfgheatherr no not tonight you're gonna hoe tomorrow,2
t_davidson_5698,@asheZ29 @mskyleighmarie bitches &#128530;,2
t_davidson_5699,@ashhruggiero happy birthday queer,1
t_davidson_5700,@ashley_smith20 colored contacts,0
t_davidson_5701,@ashleyasatu lmaoooo I'm calling her a hoe and I'm mad? Shutcho uglass up,2
t_davidson_5702,@ashleyrike sick bitch!!,2
t_davidson_5703,@ashleyypat17 if im trash ur trash since we baes now,0
t_davidson_5704,@asiahh__ alright bitch I hope someone deletes your life suck 30 dicks and get hit by 2 buses,2
t_davidson_5705,@asiahh__ nah I replied to you like I did to literally everyone else who called it trash... Go and check if you don't believe me,0
t_davidson_5707,@asshole_king oh no. They drafted that gay ass that come out on TV? Well u welcome to Redskins nation. No queers just a lot of niggers.,1
t_davidson_5708,@asshole_king pats owner is a kike.,1
t_davidson_5709,@asshole_king with pills that nig will last 4 years. Like magic j .That nig should hav died years ago. Y'all the first team to draft gay.,1
t_davidson_5710,@assholee813 such a hoe,2
t_davidson_5711,@atheistfront @CutRealty @A_M_Perez @ATHE1STP0WER yea spell check is a bitch... lets stay on topic,2
t_davidson_5712,@atownbrown08 @CarmineZozzora LOL that hasn't worked well for black folks in the past. They better bring a few crackers with um.,2
t_davidson_5713,@atspace your 2. And 3. Nigga them hoes suck wayans brothers are not funny at all Jamie foxx should be number 2,1
t_davidson_5714,@aurabogado el negro?,0
t_davidson_5715,@austin_farrar yeah way to block me fag your scared you go and hit girls how tough does that make you? Tough enough to know I'd beat...,2
t_davidson_5716,@austin_farrar your a fucking queer faggot bitch,1
t_davidson_5717,@austinrea_ @sbsylvester @hunterbuch66 @kieffer_jason bitch that's wtf I just said and its not Christopher it's Chris mf,2
t_davidson_5718,@awfulbot are you a pig or are you a bird,0
t_davidson_5719,@b0ss561 just beat the pussy up,2
t_davidson_5720,@b0ssladyRe go to sleep bitch,2
t_davidson_5721,@b0ssladyRe lmao you wish bitch,2
t_davidson_5722,@b0ssladyre just ate a wees brownie and is seeing random cats,0
t_davidson_5723,@b0ssladyre lmao they know who the kitty master is !!!! Don't hate bitch,2
t_davidson_5724,@b1gsean21 lets just say hellen keller makes better brownies,0
t_davidson_5725,@b_scheich &#128072;&#128166; salute a bad bitch,2
t_davidson_5726,@b_shiznitt @italian_montana wtf you bitches seen this without me,2
t_davidson_5727,@b_shiznitt cum thru bitch,2
t_davidson_5728,@b_shiznitt fuck off bitch,2
t_davidson_5729,@b_shiznitt fuck you bitch,2
t_davidson_5730,@b_shiznitt wanted me to let everyone know he downloaded the whole Acoustic Justin Bieber album #fag,2
t_davidson_5731,@b_shiznitt what's good pussy,2
t_davidson_5732,@b_shiznitt you lying bitch,2
t_davidson_5733,@baaaabyshaaaay_ My niggah!!,2
t_davidson_5734,@baaaabyshaaaay_ Ununnnn what plans? Text me niggah!!,2
t_davidson_5735,@baaaabyshaaaay_ Yassss bitch!!,2
t_davidson_5736,@baaaabyshaaaay_ spitted sprite on you? niggah with yo smart ass mouth you deserved it. &amp; well stfu! lol,2
t_davidson_5737,"@babynacca @Zneezy2Good both you boys need some pussy, damn.&#128521;",2
t_davidson_5738,@babyspittle @Kimmyincali @MartiniShark @SenatorReid Still blaming Bush? Fucking retard,2
t_davidson_5739,"@bad_boy_six @ksteven37 
Here ya go wetback, eat this.. http://t.co/kf6PgZvH5G",1
t_davidson_5740,@badluckbella_ that's lil nig &#128526;,2
t_davidson_5741,@badnewsbridget @MorbidMermaid @EvanBecker513 you're a lying sack of shit because I know you love me #lesbian #jk #jkbridgeturstraight #fag,2
t_davidson_5742,@badnewsbridget lol fag,2
t_davidson_5743,"@badshah200 Ur pal @STLAbuBadu threat2 ""apostate kufar""&gt;""I cld cut ur neck w/sword of islam &amp;watch u squeal like a bitch like Daniel Pearl""",1
t_davidson_5744,@baileymw22 you're the sole reason I come to that chipotle incase you didn't know. Keep up the good work babe,0
t_davidson_5745,@ballzahoy cowboy killers.&#128525;,0
t_davidson_5746,@basedgvbe trash,0
t_davidson_5747,@baskgod nah it's just Clowney being a bitch nigga,2
t_davidson_5748,"@bayjackson3 lol it's a crew, not actual hoes",2
t_davidson_5749,@bbhairs when you get famous I'm buyin yo art so me and my bitch can have dat shit all in da crib,2
t_davidson_5750,@bbluedreamm @chris_cruz1 @Hunglikerobby_ Kenna stfu? Quit bein a bitch I was tellin Robby to stop?! God.,2
t_davidson_5751,@bbluedreamm @chris_cruz1 @Hunglikerobby_ don't be a bitch then?,2
t_davidson_5752,@bbluedreamm @kelliestebbins how original you faggots&#128530;&#128557;,2
t_davidson_5753,@bbluedreamm bitch don't reply&#128524;,2
t_davidson_5754,@beautifulbeeee yes!!! Every guy is a bitch today...lol...smh,2
t_davidson_5755,@beejohns1 is gonna find himself a redneck girl one of these days &#128143;&#128514;,2
t_davidson_5756,@beenlame @FuckTraVonn faggot,2
t_davidson_5757,"@beepbeepamanda Today was Talk Like A Pirate Day, and absolutely NOBODY knew Id been doing a Charlie Morton impersonation all day.",0
t_davidson_5758,@beesands10 But that's what you call white trash with money!!!!!,1
t_davidson_5759,@bellaangeletti no ud still be a fag if I was lolz,1
t_davidson_5760,@bellaangeletti ur a fag,1
t_davidson_5761,@benshapiro just more #teabagger babel. these are the same fucks that masturbated to @TimTebow - they just HATE it when gays r successful.,2
t_davidson_5762,"@bernadettvajda they always put gingers in red, yellow, or leopard print.",2
t_davidson_5763,"@bestassbestface omg ur finally losing ur patience. ""Cause ur a hoe!"" I love it. &#128514;&#128514; can't stop laughing.",2
t_davidson_5764,@beth4158 no steak here either. No hurry on brownies. Just that picture u posted made me all but drool on my phone. :),0
t_davidson_5765,@betysweetcocker that's white woman pussy,2
t_davidson_5766,@bigDickdoane positive thoughts nig nog &#128522;,2
t_davidson_5767,@big_business_ lmao dog just type them out and let them faggots try to decipher it.,2
t_davidson_5768,"@big_msudawg11 oh state, just enjoy your trailer trash and your sub par sports.",0
t_davidson_5771,@biggerboat99 please be a little depressed bitch the entire time,2
t_davidson_5772,@bigksmoove them hoes look good,2
t_davidson_5773,@bigshaadswerver @Alejandro_Bihhh I haven't seen that hoe,2
t_davidson_5774,@bigshaadswerver yea TJ in this hoe dunking everything TK hitting shots and Juelz handling the bitch,2
t_davidson_5775,@bijoudulcet geminis rule hoe. &#128524;,2
t_davidson_5776,@bill_gaines @MorningJoe ATF is in charge of prosecuting cases and the #teabagger Republicans won't confirm a director to lead the agency.,2
t_davidson_5777,@billyeichner Since @TomCruise will be a hoser... hi.,0
t_davidson_5778,@billyrunaway Hope she's larger than a bird.,0
t_davidson_5779,@binniemouse bitch don't kill my vibe,2
t_davidson_5780,@bitchdicknigga yeah cum itch my slit baby cakes,2
t_davidson_5781,@bitchdicknigga you're a fucking nigger,1
t_davidson_5782,@bitchkrieg HBIC....... Head bitch in charge. Lol,2
t_davidson_5783,@bitchkrieg like the new AVI. My Twitter is retarded and shows you in the cubs hat but when I stalk your profile it show the new one,1
t_davidson_5784,@bitchsides you're a bitch Ihy,2
t_davidson_5785,@bitty_boop @Oreo cookies sound wonderful.,0
t_davidson_5786,"@bjohnson613 This is why I follow and love you, Bill. I may bitch at you, but I'll never quit you.",2
t_davidson_5787,@blackrepublican how long after the name change will al memorabilia w/redskins name be deemed racist and therby illegal?,0
t_davidson_5788,@blackymiles lol to get the yellow bleach stain out use a baking soda hydrogen peroxide paste on the stain and throw in the washer,0
t_davidson_5789,@blakeshelton I'm coming for you bitch boy!!! http://t.co/yASXoqnLEA,2
t_davidson_5790,@blastmccurdy in your dreams little leprechaun hemroid,2
t_davidson_5791,@blowme you mean trash.,0
t_davidson_5792,@bm00re43 bitches naked**,2
t_davidson_5793,@bnp We are being overrun by mongrels because ZOG or the Jews that run our countries want the white man to perish.,1
t_davidson_5794,@bocgeogaddi @anepicname lmaooooo epic bird wins.,0
t_davidson_5795,"@bogglethemind83 @AJ0427 Was about to fly to Portugal &amp; open a can of whoopass since they started to zoom out during ""Still run this bitch""",2
t_davidson_5796,@bongwynnn wow what a faggot,2
t_davidson_5797,@bonnoxxx &#128514; nah bitch u addicted to spazzin fasho fuc molly tht shit happend 1 time and lean scarce so stfu hoe ass go spazz on sum thot,2
t_davidson_5798,@bonnoxxx &#128514;&#128514;&#128557;&#128557; since day 1 u remember tha bitches in alabama lmfaoo #BIG,2
t_davidson_5799,@bonnoxxx &#128557;&#128557;&#128557;&#128557;&#128557; how u kno im talkin bout you bitch lmfao,2
t_davidson_5800,@bonnoxxx haha bitch ima draw a webb in bullets round yo fuggin forehead #BeamThat bitch i know where you reside,1
t_davidson_5801,@bonnoxxx nah she said you a fag,1
t_davidson_5802,@bonnoxxx u smokin that 87 bitch,2
t_davidson_5803,@bonnoxxx yea cuh a bitch fuc donald sterling .. Cuhz pimpin tho,2
t_davidson_5804,@bossliyah_ DM me your number hoe,2
t_davidson_5805,"@bosxe it worked, bitch!!!",2
t_davidson_5806,@boxingscene @RPopBox @BronzeBomber @boxing this Charlie Z really does need mental help check this out http://t.co/CkBS6WcZu1,0
t_davidson_5807,@boxingscene Danny will be in deep deep water at 147 too many badass sons of bitches up there,2
t_davidson_5808,@boxingscene nobody is ever gonna take this ass clown serious again what a lil bitch,2
t_davidson_5809,@bradley_eckman don't say shit like that lil nig .. Or I'll give you a &#127812; stamp,2
t_davidson_5810,"@brandonDGK420 the only boards I still have from them are just the tie dye ones, monkey edition, black and silver , and the newest ones",0
t_davidson_5811,@brandon_even Them aint the bitches im talkin bout &#58386;&#58386;&#58386; aint no jungle fever over there LOL,2
t_davidson_5812,@brandynasty bitch nigga dont get all but hurt,2
t_davidson_5813,@brendacoyt_3 : Ayee Ayee it's my snow niqqa &amp;&amp; it's for my bitches to slide to my crib,2
t_davidson_5814,@brendacoyt_3 : I got them bitches snowboarding to me &#127938;&#127935;&#10052;&#65039;&#9924;&#65039;,2
t_davidson_5815,@brendacoyt_3 : ahah chill my bitch look better &#128514;&#128514;&#128514;&#128527;&#128076;,2
t_davidson_5816,@bri_shackelford @bellaangeletti sorry dyslexia is a bitch,2
t_davidson_5817,@brianabrazilian oh... my phone is some trash! but you knew that!,0
t_davidson_5818,@brianholmes2700 I &#128154; you bitch,2
t_davidson_5819,@brianholmes2700 god doesn't send retards to hell,2
t_davidson_5820,@brianholmes2700 pussy,2
t_davidson_5821,@brianholmes2700 you a drunk bitch,2
t_davidson_5822,@brianstelter took uber yesterday. Advertised as 20% &lt; NY taxis but was actually a yellow taxi at same price. #uber,0
t_davidson_5823,@briere_alex bout time bitch,2
t_davidson_5824,@britneyspears not that it matters but im proud of ur little ass! im n old southern bitch. hang n there baby!,2
t_davidson_5825,@brittbritt_naay &#128514; I'm a wexican,0
t_davidson_5826,@brittneycordova don't blame me hoe.... I'm innocent &#128520;,2
t_davidson_5827,"@britty_jurgens a music suggestion is ""lil spook""",0
t_davidson_5828,@broneadams yo bitch stay lookin like a clown,2
t_davidson_5829,@brookbristow @BigAssMoustache people gotta bitch about something.,2
t_davidson_5830,"@brookeschade @piperleigh_ @cass_uhhh_deee @baylee247 all of yall stfu, your all pussies and won't do shit",2
t_davidson_5831,@brotherbill7 thirsty hoes &#128129;,2
t_davidson_5832,@brrrrangadang this nigga &#128529;&#128529;.. know damn well you a coon,1
t_davidson_5833,@bsails33 dyke ron&#127752;&#127917;&#128514;,2
t_davidson_5834,@buffprobzzz the dude took off running like a bitch!,2
t_davidson_5835,"@burke113 @donthebear ""..the nig..""? ok, you're the big time shit talker on twitter no name, no face, no info",2
t_davidson_5836,@butterfliesblue I heard green tea makes you lose weight.... And Imma coon so that explains the watermelon,0
t_davidson_5837,@bygbootiejuliie just FaceTime Doms bitch ass,2
t_davidson_5838,@c00ntact @KevinI bumcia is trash smfh I would've thought he would have gone after Khan but what you said makes sense,0
t_davidson_5839,@c_drew_ I'm guessing so. The players are talking trash.,0
t_davidson_5840,@c_mccann23 fuck yes we are &#128540; triple xp nigguh,2
t_davidson_5841,"@caitnicole3 I'm not sure, I'm a broke nig &#128542;",2
t_davidson_5842,@cakedjake We're laying rock around our lake. You're welcome to join a redneck workout. #muscles &#128170;&#128513;,0
t_davidson_5843,"@calissstaaa cause you're a damn border bunny, you forget already?",2
t_davidson_5844,@calumlove1997 might havti give you a visit. This cunt isn't going to have a family when im done.,2
t_davidson_5845,@cambreezy_ @AndrewWayne2 @thereal_EMandM it ain't retarded. He's my cousin. Lmao.,2
t_davidson_5846,@cambreezy_ @TheLittleFella_ she spelled faggots with an e you're so cool lol,1
t_davidson_5847,@cameron_ast @lanahudsonnn @ijrojo bitch shut the fuck and follow what u say nigga,2
t_davidson_5848,@cameron_ast @lanahudsonnn are u fucking still talking bitch I wanna see that I don't give a fuck about your ugly ass girlfriend son,2
t_davidson_5849,@cameron_ast @lanahudsonnn bitch and the fuck u wanna do about then nigga stfu talking and do something,2
t_davidson_5852,@caraabastow That's a cute and fuzzy one...hehehe ;),0
t_davidson_5853,"@caritoguey 02' Charcoal 7s are pre-owned, no sole wear or scuffs Size 10.5, Cherry 12's DS size 11.5",0
t_davidson_5854,@carlybaejepsen trash,0
t_davidson_5855,@carlybutler96 just texted yea queer bait &#128536;,2
t_davidson_5856,@carolinebakkk those were bumblebees....,0
t_davidson_5857,@carpedehope not if you're standing in btw the yellow lines,0
t_davidson_5858,@carterboy_leake @italian_montana @tyg235 chill your dad gets more bitches at school than you do griff,2
t_davidson_5859,@cass_uhhh_deee do it pussy,2
t_davidson_5860,@catleesh_ I have small pussy size plugs,2
t_davidson_5861,@caycifish What is that monkey doing to those poor bottles?,0
t_davidson_5862,@caykelly16 @MadisonEarhart u guys are fags.,1
t_davidson_5863,@caylanashlee cause everyone just loves yo bitch ass rite? Yea sure...,2
t_davidson_5864,@caylinwillis Fuck the Yankees,2
t_davidson_5865,@cb_marie as u should that's jus a clutch ass spot bitch we in there for the turn up &#128553;&#128553;&#128553;,2
t_davidson_5866,@cb_marie bitch yessssssss&#128586;&#128551; omg I jus saw one of em yesterday I'm in disbelief I rode by like oh that's court bro now I'm lost,2
t_davidson_5867,"@cbfollowheidi black girls are so funny, why can't you talk literate? It's pathetic, dick riding die hard fan rofl, you disgust me, retard.",2
t_davidson_5868,@cbfollowheidi bye ugly hoe please do something about that nasty horse hair weave.,2
t_davidson_5869,@ccass357 @Liveitupjersey real Serious in CT! Bunch of whiney cunts!,2
t_davidson_5871,@cdnrod And they bitch cause police showed in force.They were the only thing preventing them from getting turned in2 road kill #I70Shutdown,2
t_davidson_5872,@cgoodwoman @stevenadamswv Crystal probably only person in world interested in my poor black hillbilly:Jamaica::poor white hillbilly:WV idea,0
t_davidson_5873,@chandraingram95 sounds like you bout to smack a hoe,2
t_davidson_5874,@chanel_2Playa @TODDIE_soPLAYER nigga you proud of 80% I was in that bitch 99.99% the .01% is from me going to get the weed out the car,2
