Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_tweet
7155,3,0,3,0,1,@samistonge some fucking bitches &#128514;&#128514;,<user> some fucking bitches &#<number> ;&#<number> ;
7156,3,0,3,0,1,"@samross58 it's parseltounge, not basilisk you fucking pussy. Get it right.","<user> it's parseltounge , not basilisk you fucking pussy . get it right ."
7157,3,2,1,0,0,"@samzbikowski Cody is ALWAYS calling people ""nigger"". He's a fucking spaz!","<user> cody is always  <allcaps> calling people ""nigger"". he's a fucking spaz !"
7158,3,0,0,3,2,@samzbikowski chug ranch,<user> chug ranch
7159,3,2,1,0,0,@samzbikowski some negro amigo pulled a gun on Nate and I a few weeks ago. I was STOKED!&#128299;&#128299;&#128299;,<user> some negro amigo pulled a gun on nate and i a few weeks ago . i was stoked  <allcaps> !&#<number> ;&#<number> ;&#<number> ;
7160,3,0,3,0,1,"@san_sim lol Avila... It's simple, but I live in a pretty redneck area.. So it never gets pronounced correctly","<user> lol avila . <repeat> it's simple , but i live in a pretty redneck area . <repeat> so it never gets pronounced correctly"
7161,3,0,0,3,2,@sandcowboy31 hey it's hillbilly jim and Greg the hammer valentine #pffttt,<user> hey it's hillbilly jim and greg the hammer valentine <hashtag> pfft <elong>
7162,3,0,0,3,2,"@santagati that's bc I deleted ""visionary"" once I saw your subtweet. next time just @ me tho. (and I do love jail bird dresses.&#128513;)","<user> that's bc i deleted ""visionary"" once i saw your subtweet . next time just @ me tho . (and i do love jail bird dresses .&#<number><smile>"
7163,3,0,3,0,1,@santos_brina what a ratchet ass bitch bet she felt dumb&#9996;&#65039;,<user> what a ratchet ass bitch bet she felt dumb&#<number> ;&#<number> ;
7164,3,2,0,1,0,@saraelizabethj4 that's what happens when you date a colored,<user> that's what happens when you date a colored
7165,3,2,1,0,0,@sarahVICwood im going to murder that fucking cunt,<user> im going to murder that fucking cunt
7166,3,0,3,0,1,@saramariewelch bitch you already know I would go crazy with out you,<user> bitch you already know i would go crazy with out you
7167,3,1,2,0,1,@saramariewelch hahahah he's a stupid ass bitch,<user> hahahah he's a stupid ass bitch
7168,3,0,3,0,1,@sassycrass She made fun of a suicide attempt. Mellie ain't that bitch to fuck with this season!,<user> she made fun of a suicide attempt . mellie ain't that bitch to fuck with this season !
7169,3,2,1,0,0,@sassyharryballs ugly white bitch,<user> ugly white bitch
7170,3,2,1,0,0,@sassyharryballs ur ballsack is hairy gtfo tranny prude bitch,<user> ur ballsack is hairy gtfo tranny prude bitch
7171,3,0,3,0,1,"@saucygyro bamoose the prophet was right ""thy hoes ain't loyal"" http://t.co/wOxmzRZbrb","<user> bamoose the prophet was right ""thy hoes ain't loyal"" <url>"
7172,3,0,3,0,1,@saucygyro niggers fell off,<user> niggers fell off
7173,3,0,3,0,1,@saucygyro she's a dyke &amp; looks like she's 12,<user> she's a dyke &amp ; looks like she's <number>
7174,3,2,1,0,0,@saucygyro that was back when nigger music was decent,<user> that was back when nigger music was decent
7175,3,0,3,0,1,@savannacurry_ just be like me make bitches move,<user> just be like me make bitches move
7176,3,0,0,3,2,@savannahx___ negative slopes aka a chart of my grades in math,<user> negative slopes aka a chart of my grades in math
7177,6,0,6,0,1,@sayy_coneee bitch I texted you,<user> bitch i texted you
7178,3,0,3,0,1,@sbsylvester @_cblaze bitch what. meet up at Plano senior high school or vines I got some shit on my chest am going take it out on yall,<user> <user> bitch what . meet up at plano senior high school or vines i got some shit on my chest am going take it out on yall
7179,3,1,2,0,1,@sbsylvester @hunterbuch66 @kieffer_jason y'all some pussy ass niggas,<user> <user> <user> y'all some pussy ass niggas
7180,3,0,3,0,1,@sbsylvester @kieffer_jason @hunterbuch66 bitch am speaking fucking English u fucking pecker wood,<user> <user> <user> bitch am speaking fucking english u fucking pecker wood
7181,3,0,3,0,1,@sbsylvester @kieffer_jason @hunterbuch66 bitch that doesn't even make any sense bitch.,<user> <user> <user> bitch that doesn't even make any sense bitch .
7182,3,2,1,0,0,@sbsylvester @kieffer_jason @hunterbuch66 bitch u ugly then hoe,<user> <user> <user> bitch u ugly then hoe
7183,3,0,3,0,1,@sbsylvester @kieffer_jason bitch fuck that blog where u be at meet up and get your round,<user> <user> bitch fuck that blog where u be at meet up and get your round
7184,3,0,3,0,1,@sbsylvester @kieffer_jason nigga stfu u not funny we all laughing at yo retarded ass just stfu,<user> <user> nigga stfu u not funny we all laughing at yo retarded ass just stfu
7185,3,0,3,0,1,@sbsylvester bitch what but I pull more hoes the u dream of,<user> bitch what but i pull more hoes the u dream of
7186,3,1,2,0,1,@sbsylvester how could I be a fag? But I like bitches please tell me,<user> how could i be a fag ? but i like bitches please tell me
7187,3,0,3,0,1,@sbsylvester yo bitch talk about lamp u not on my level do u even know fussy look like stop looking porn kid,<user> yo bitch talk about lamp u not on my level do u even know fussy look like stop looking porn kid
7188,3,0,2,1,1,@schargel read the constitution you love. All spending starts in the House. Love uninformed teabaggers. #morningjoe,<user> read the constitution you love . all spending starts in the house . love uninformed teabaggers . <hashtag> morningjoe
7189,3,0,1,2,2,@schola_gomes oh I'll make you some brownies alright;))),<user> oh i'll make you some brownies alright<smile>
7190,6,0,6,0,1,@scronybitch @TryHardSilva no bitch,<user> <user> no bitch
7191,3,1,2,0,1,@seanlo10s bitch you look like a deformed version of rocky,<user> bitch you look like a deformed version of rocky
7192,3,2,1,0,0,@seannn181 youre a fag,<user> youre a fag
7193,3,0,0,3,2,"@seanphathaway That wasn't as bad, though drawing conclusions about ""WHITE AMERICA"" based on a 1,000 person poll is a slippery slope.","<user> that wasn't as bad , though drawing conclusions about ""white america"" based on a <number> person poll is a slippery slope ."
7194,3,2,1,0,0,@seansteiger31 @ me then faggot,<user> @ me then faggot
7195,3,0,3,0,1,"@seansteiger31 @Tre_mendous23 you still needs to give it to me bitch , I'm on YouTube and rhapsody with it ya cock","<user> <user> you still needs to give it to me bitch , i'm on youtube and rhapsody with it ya cock"
7196,3,0,2,1,1,@seansteiger31 bitch i taught you i know my mess ups,<user> bitch i taught you i know my mess ups
7197,3,0,3,0,1,@seansteiger31 yea cause I showed ya bitch ass,<user> yea cause i showed ya bitch ass
7198,3,0,0,3,2,"@secretasianman @kitt Yeah, she's a real pom maven.","<user> <user> yeah , she's a real pom maven ."
7199,3,0,1,2,2,@section90sSoul yall defense too trash for that &#128514;&#128514;&#128514;,<user> yall defense too trash for that &#<number> ;&#<number> ;&#<number> ;
7200,6,0,6,0,1,@seductiveally @sunstylesshinex oh now your bitch ass wants to reply back after 3 days bitch bye,<user> <user> oh now your bitch ass wants to reply back after <number> days bitch bye
7201,3,0,0,3,2,"@sekhmet1975 Cactus is a yellow lab chow mix too! Hershey was everybody's ""active"" buddy. Cactus is one special pup. She's an Angel.","<user> cactus is a yellow lab chow mix too ! hershey was everybody's ""active"" buddy . cactus is one special pup . she's an angel ."
7202,3,0,0,3,2,@selenalinn_ the jets are trash my bad i see what you meant &#128514;,<user> the jets are trash my bad i see what you meant &#<number> ;
7203,3,0,0,3,2,@selina_dabbagh the song? About pollo hermanos and Heisenberg?,<user> the song ? about pollo hermanos and heisenberg ?
7204,3,0,3,0,1,"@sellis1994 @NickEhlers01 @CoryRitter @RToohill @farmersims Agronomist once told me ""beans are a bitch-they do whatever they want""","<user> <user> <user> <user> <user> agronomist once told me ""beans are a bitch-they do whatever they want"""
7205,6,0,6,0,1,@septemberTHA15 @CallMeRenee_ Wussup bitch,<user> <user> wussup bitch
7206,3,0,3,0,1,@septemberTHA15 @CallMeRenee_ wuss up bitch,<user> <user> wuss up bitch
7207,3,0,1,2,2,"@serenity_23 I assume so, the tranny went out this morning. I have a maxima.","<user> i assume so , the tranny went out this morning . i have a maxima ."
7208,3,1,0,2,2,@sevensixxx_ @oldirtyjesus great reply except it was trash,<user> <user> great reply except it was trash
7209,3,1,2,0,1,"@sexy_rexy25 98 civic lx ""stick"" green with shitty paint on some beaner ass wheels with 180k miles no AC and no insurance how's that?","<user> <number> civic lx ""stick"" green with shitty paint on some beaner ass wheels with <number>k miles no ac  <allcaps> and no insurance how's that ?"
7210,3,1,2,0,1,@sguzinski well I don't use it anymore and I'd like a dslr I'm just a broke bitch so yeah,<user> well i don't use it anymore and i'd like a dslr i'm just a broke bitch so yeah
7211,3,0,2,1,1,@shaelynspacyyy they trash though?,<user> they trash though ?
7212,3,0,0,3,2,@shanetallant he won't bite! We promise he's a friendly bird :),<user> he won't bite ! we promise he's a friendly bird <smile>
7213,3,0,3,0,1,"@shanniganssss14 @emagsy21 I save my best material for WMHS games, ya know.. Jus rain down hell upon any bitches that get in your way today","<user> <user> i save my best material for wmhs  <allcaps> games , ya know . <repeat> jus rain down hell upon any bitches that get in your way today"
7214,3,1,2,0,1,@shareefkeyes fat hoes need a treadmill??? Lol hmu! Therealwesjames@gmail.com,<user> fat hoes need a treadmill ? <repeat> lol hmu ! therealwesjames<user> .com
7215,3,0,3,0,1,@sharonmperalta @dylan72892 long tittied no nipple having bitch!,<user> <user> long tittied no nipple having bitch !
7216,3,0,3,0,1,@shaunroberts the ending was retarded,<user> the ending was retarded
7217,3,0,3,0,1,@shawnpitts77 all I wear is vineyard vines and American flag chubbies. I'm the OPPOSITE of a wigga.,<user> all i wear is vineyard vines and american flag chubbies . i'm the opposite  <allcaps> of a wigga .
7218,3,0,3,0,1,@shefeelsD_Payne @CallemGT bro I swear to god I was just bout to txt you Dex about these hoes,<user> <user> bro i swear to god i was just bout to txt you dex about these hoes
7219,3,2,1,0,0,@shefeelsD_Payne hell naw he ain't he the star of that team lol but I'm sure that white honkey called him a nigga,<user> hell naw he ain't he the star of that team lol but i'm sure that white honkey called him a nigga
7220,3,0,3,0,1,@shefeelsD_Payne nigga don't be telling my business on this hoe lol,<user> nigga don't be telling my business on this hoe lol
7222,3,0,3,0,1,@sheisdope_ Like ion care how &#8220;that bitch susie from work broke up with her man and she was tellin me the whole story&#8221; blah blah blah,<user> like ion care how &#<number> ;that bitch susie from work broke up with her man and she was tellin me the whole story&#<number> ; blah blah blah
7223,3,0,3,0,1,@shik702 @DOP3Sweet @OhK_KoKo lol I talked to a lady who said having a clean shaven vagina at a Doc visit comes off as hoe-ish! She was old,<user> <user> <user> lol i talked to a lady who said having a clean shaven vagina at a doc visit comes off as hoe-ish ! she was old
7224,3,1,2,0,1,@shitballshonkey try me bitch boy,<user> try me bitch boy
7225,3,0,3,0,1,@shmapplemen haha yeah it's just gonna be a bitch going btw there and Illinois on leave mannn. I'm stoked they are tho,<user> haha yeah it's just gonna be a bitch going btw there and illinois on leave man <elong> . i'm stoked they are tho
7226,3,2,0,1,0,@sho_time_ @MitchVorce chill ur pussy gay af,<user> <user> chill ur pussy gay af
7227,3,1,2,0,1,@shoe1945 @NotoriousBM95 @333England shut ur faggot ass up you thirsty pussy,<user> <user> <user> shut ur faggot ass up you thirsty pussy
7228,3,0,3,0,1,@showtimemajed @mauroranallo @joerogan Either trolling or retarded.,<user> <user> <user> either trolling or retarded .
7229,3,1,0,2,2,"@shrekkalove 
You speak colored too?
I thinks I be in love","<user> 
you speak colored too ?
i thinks i be in love"
7230,6,0,6,0,1,@shyhoof @umbralfox @Feyote Lamashtu has some great orgies but is a total bitch. lol : P,<user> <user> <user> lamashtu has some great orgies but is a total bitch . lol : p
7231,3,0,0,3,2,@simons_lives keep in shape for the ski slopes,<user> keep in shape for the ski slopes
7232,3,0,0,3,2,@simonslives @recordstoreday cheers dude might nip to town for #TheEditors #Vinyl ;-) #MusicMatters,<user> <user> cheers dude might nip to town for <hashtag> the editors <hashtag> vinyl <smile> <hashtag> music matters
7233,3,0,0,3,2,@sippey That's where birds came from.,<user> that's where birds came from .
7234,3,0,0,3,2,@sisternoles Fingers crossed for you. If not? Chug chug chug lol,<user> fingers crossed for you . if not ? chug chug chug lol
7235,3,2,1,0,0,@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo go back to lego club faggot,<user> <user> <user> <user> go back to lego club faggot
7236,3,0,3,0,1,"@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo i bet you are, faggot.","<user> <user> <user> <user> i bet you are , faggot ."
7237,3,2,1,0,0,@sizzurp__ @bootyacid @ILIKECATS74 @yoPapi_chulo yeah ok nigger.,<user> <user> <user> <user> yeah ok nigger .
7238,3,1,2,0,1,@skinheadrob shut up faggot,<user> shut up faggot
7239,3,2,1,0,0,@skrabah Don't my nigga me honkie,<user> don't my nigga me honkie
7240,3,0,3,0,1,@skyereyes_ @Feebito_23 right because as far as im concerned I ain't no bitch tf.,<user> <user> right because as far as im concerned i ain't no bitch tf .
7241,3,0,3,0,1,@skyereyes_ @keanabermudez YOOOOOOOOOOOOOO LMFAOOOOOOOO im schlumped !!!!!! &#128514;&#128553;&#128514;&#128553;&#128128; I love my bitches &#128111;&#128111;&#128109; #squaaaaad &#128514;&#128553;&#128514;&#128128;,<user> <user> yo  <allcaps> <elong> lmfao  <allcaps> <elong> im schlumped ! <repeat> &#<number> ;&#<number> ;&#<number> ;&#<number> ;&#<number> ; i love my bitches &#<number> ;&#<number> ;&#<number> ; <hashtag> squaaaaad &#<number> ;&#<number> ;&#<number> ;&#<number> ;
7242,3,0,0,3,2,@skyereyes_ you a Oreo cookie now.,<user> you a oreo cookie now .
7243,3,0,1,2,2,@slayerific13 @brenda_skelton @daisymcgarr Don't get me wrong G.. I'd hunt birds but that's a lot of work &amp;.. well I just ain't that hungry,<user> <user> <user> don't get me wrong g . <repeat> i'd hunt birds but that's a lot of work &amp ;. <repeat> well i just ain't that hungry
7244,3,0,0,3,2,@slayerific13 @brenda_skelton @daisymcgarr I don't hunt birds unless you count shooting dove out of season off my power line with a bb gun,<user> <user> <user> i don't hunt birds unless you count shooting dove out of season off my power line with a bb gun
7245,3,0,1,2,2,@slayerific13 @daisymcgarr Like I said.. I might have to check but I'm just not sure bird shot counts as getting shot.,<user> <user> like i said . <repeat> i might have to check but i'm just not sure bird shot counts as getting shot .
